Customer ID,Recency,Frequency,Monetary,DistinctItems,Returns,ProductLines,score_recency,score_frequency,score_monetary,score_breadth,score_returns,score_distinct,pc1,pc2,cluster,segment
12396,673,1,931.43,65,0,65,0.9860615204434748,0.0,0.45921373064333204,0.40027774111889114,0.0,0.48894725584149196,0.22678660003769932,0.2517012494583657,0,High-Spend Seasonals
12397,35,2,2409.9,110,0,126,0.5425219242710084,0.0765633177475572,0.5390506658338797,0.47520814630545266,0.0,0.5616459915738321,-0.16768633248777137,0.0012381551258610068,2,Bargain Browsers
12398,45,1,1635.6599999999999,85,0,85,0.5796319018930015,0.0,0.5064975073018999,0.43057955967196443,0.0,0.525961532446324,-0.0703529814975562,-0.02319633061163673,2,Bargain Browsers
12399,118,7,1962.3,67,0,110,0.7235288325080541,0.2617717123855564,0.5217906134865973,0.45979272023674905,0.0,0.493121856969668,-0.08629795558595488,0.13412682184382785,0,High-Spend Seasonals
12400,413,1,205.25,11,0,11,0.9122776967734849,0.0,0.33241868605022495,0.20511937136214453,0.0,0.2505574091307351,0.4034319497354485,-0.009263587152540165,3,One-Off Gifters
12401,302,1,84.3,5,0,5,0.8650227247719892,0.0,0.25821651387181455,0.12576836673251446,0.0,0.15362857203509667,0.4711051236313536,-0.133057465441624,3,One-Off Gifters
12402,322,6,1256.9,43,0,70,0.8746997323011381,0.23655719641774145,0.48437640412990046,0.40863760752124,0.0,0.4322475209020337,0.07724916214470226,0.19196750790789863,0,High-Spend Seasonals
12403,49,2,1019.36,5,0,9,0.5922553459733377,0.0765633177475572,0.46678734577184144,0.1842473270070752,0.0,0.15362857203509667,0.18425048159150648,-0.26558795198234697,2,Bargain Browsers
12404,681,1,63.24,1,0,1,0.9878478966330686,0.0,0.23438645514128842,0.0,0.0,0.0,0.6746024476037563,-0.15908620197708778,3,One-Off Gifters
12405,148,1,1710.39,54,0,54,0.7575655732462608,0.0,0.5102498553586552,0.37940569676382185,0.0,0.4634516367678802,0.08860292147093576,0.06708638418999469,0,High-Spend Seasonals
12406,21,5,6390.36,114,0,166,0.46796412370065993,0.20744917394033538,0.6209874514889946,0.5065533488662977,0.0,0.5665965528921626,-0.305514141416007,-0.0022154835891199376,1,Steady Essentials
12407,49,5,1708.12,57,0,77,0.5922553459733377,0.20744917394033538,0.5101383070506809,0.4194019759383952,0.0,0.47087844849042787,-0.11693707441959128,-0.003910723289755946,2,Bargain Browsers
12408,32,8,4340.77,104,0,159,0.5293489564456391,0.28401249168789267,0.5884912368888221,0.5016513455255952,0.0,0.5538751729063416,-0.28023868167391885,0.044892561350113214,1,Steady Essentials
12409,78,7,23419.29,177,0,264,0.6615065519769591,0.2617717123855564,0.730129461663219,0.5594125648856421,0.0,0.6276853108049216,-0.2866506679779919,0.22465368697353827,1,Steady Essentials
12410,308,3,1013.71,36,0,40,0.8679913223467012,0.13088585619277823,0.46632068838796126,0.3457761292923032,0.0,0.4080174195387353,0.15708254610664368,0.12963165621212935,0,High-Spend Seasonals
12411,409,1,346.9,22,0,22,0.910807844203146,0.0,0.3763581909392883,0.2795981810878683,0.0,0.3415347628350393,0.31877712139447445,0.06671033540577254,3,One-Off Gifters
12412,74,6,2596.93,82,0,127,0.6536401787183169,0.23655719641774145,0.5453298739466664,0.47610602777778016,0.0,0.520996321423659,-0.14595888998658918,0.09904611800311147,0,High-Spend Seasonals
12413,66,4,999.45,41,0,51,0.6365636599154902,0.1730216905246206,0.46513124117985505,0.37298461383551074,0.0,0.4257422199448569,-0.0232468162559806,-0.022505144110844033,2,Bargain Browsers
12414,216,6,952.41,21,0,28,0.8144821653658532,0.23655719641774145,0.4610837516670876,0.3061346678053927,0.0,0.3353186838063954,0.131576549098569,0.05942587914404607,0,High-Spend Seasonals
12415,23,28,144458.37,498,0,926,0.48113709152602924,0.5049551457227388,0.8830356503297127,0.7027662631239381,0.0,0.7718342497108452,-0.6635395439283533,0.2782257454891415,1,Steady Essentials
12416,656,1,202.56,11,0,11,0.9821940048925593,0.0,0.3313153599387089,0.20511937136214453,0.0,0.2505574091307351,0.44752540814721464,0.044197443184081475,3,One-Off Gifters
12417,2,20,6797.41,270,0,369,0.16632289744024173,0.4440063703580769,0.6261763646021747,0.5976226851409396,0.0,0.6864644707164214,-0.6798076051750968,-0.10246094243323345,1,Steady Essentials
12418,112,4,2021.2,90,0,102,0.7156963811911933,0.1730216905246206,0.5242748448039344,0.4512295296589092,0.0,0.5338641294360498,-0.0709437040772588,0.12734518905737846,0,High-Spend Seasonals
12419,385,2,503.01,23,0,25,0.9016758124681014,0.0765633177475572,0.40751107741320747,0.2936336092058807,0.0,0.34748624622637353,0.26514352435524047,0.08759678361389844,3,One-Off Gifters
12420,63,1,600.39,29,0,29,0.629628388171575,0.0,0.42235694260019985,0.31001569373958965,0.0,0.3786903620922199,0.10031476341304155,-0.1121736265376817,2,Bargain Browsers
12421,15,6,1098.6,44,0,65,0.41975225878105,0.23655719641774145,0.4730729510834004,0.40027774111889114,0.0,0.43539009703167814,-0.2020964614852392,-0.16130538605910782,2,Bargain Browsers
12422,95,17,5231.8,137,0,172,0.6910132209165543,0.4148983478806707,0.6041789433163424,0.5105942142811498,0.0,0.5920921719657743,-0.2557875545099091,0.21604162089785994,0,High-Spend Seasonals
12423,0,10,2622.39,128,0,165,0.0,0.32190481315293307,0.5461494881225216,0.5058657834308838,0.0,0.5826612673857823,-0.6284650627259691,-0.3486218732989995,1,Steady Essentials
12424,162,4,3340.0299999999997,78,0,92,0.7711613104765977,0.1730216905246206,0.5664719055445399,0.4395378164644895,0.0,0.5140893001310418,-0.03510660497064255,0.16501598512608262,0,High-Spend Seasonals
12425,77,2,1741.41,87,0,91,0.6595779446787131,0.0765633177475572,0.5117595329781857,0.43830019034712836,0.0,0.5291763579976723,-0.05677616879491945,0.05739935720546652,0,High-Spend Seasonals
12426,194,2,1345.21,73,0,77,0.7982985206224882,0.0765633177475572,0.49007863837374355,0.4194019759383952,0.0,0.5049462566343739,0.05490446842319406,0.14176499847986945,0,High-Spend Seasonals
12427,21,3,825.8,26,0,31,0.46796412370065993,0.13088585619277823,0.4491092194067188,0.3174040185185202,0.0,0.3639568790096515,-0.057219061206364996,-0.21110956876546427,2,Bargain Browsers
12428,25,9,7956.46,258,0,294,0.49325504723847136,0.30390754671739884,0.6394063954242978,0.5716899582218176,0.0,0.6801310674484955,-0.40996327180035463,0.11317729814381394,1,Steady Essentials
12429,8,8,6204.41,124,0,153,0.33264579488048346,0.28401249168789267,0.6185060532945199,0.49727580780358444,0.0,0.5782565330757312,-0.4209593801445577,-0.09110869279003575,1,Steady Essentials
12430,42,1,256.4,11,0,11,0.5694217218825515,0.0,0.3510376082026457,0.20511937136214453,0.0,0.2505574091307351,0.18332702312786892,-0.2688371256932308,2,Bargain Browsers
12431,35,27,10432.22,244,0,390,0.5425219242710084,0.49832890880329783,0.662172201946084,0.6039424639273647,0.0,0.6723602487810054,-0.4728782045950447,0.19938767069491958,1,Steady Essentials
12432,42,5,5059.32,107,0,108,0.5694217218825515,0.20744917394033538,0.601362115558487,0.4577112210599333,0.0,0.5578145532009284,-0.21190945186822407,0.04943284508706558,1,Steady Essentials
12433,0,10,16794.14,285,0,559,0.0,0.32190481315293307,0.702184288723596,0.6450667743131728,0.0,0.6939980024283234,-0.7811484428093984,-0.2160081425283158,1,Steady Essentials
12434,84,3,1103.43,62,0,70,0.6725890807136473,0.13088585619277823,0.47344129903149,0.40863760752124,0.0,0.4824419548843151,-0.026090397402752846,0.037771350391811565,0,High-Spend Seasonals
12435,79,6,13925.93,88,0,112,0.6634108994200876,0.23655719641774145,0.6864460918330193,0.461837047791883,0.0,0.5307564737092831,-0.17953942502673015,0.1331188176041287,0,High-Spend Seasonals
12436,99,1,509.01,16,0,16,0.6971934106686003,0.0,0.4085056528485419,0.24499327820986644,0.0,0.2992641827783911,0.20851715014550448,-0.12281036263835665,3,One-Off Gifters
12437,1,39,12683.4,273,0,563,0.1049380646952625,0.5656792591029552,0.6785922140887323,0.6458815770473081,0.0,0.6880039954688961,-0.8026926929255286,-0.09835199062857147,1,Steady Essentials
12438,13,2,2906.85,84,0,98,0.39953645712870695,0.0765633177475572,0.5548013574388408,0.4466951032217756,0.0,0.5243259728355143,-0.2336255510268902,-0.132772308550811,2,Bargain Browsers
12439,682,2,1142.88,69,0,71,0.9880697188347108,0.0765633177475572,0.4763909003729657,0.410238742724289,0.0,0.4971754379668835,0.18495237159434405,0.27786446839325984,0,High-Spend Seasonals
12440,461,2,859.2,21,0,32,0.9288854135743461,0.0765633177475572,0.45243747039145643,0.3209267364892612,0.0,0.3353186838063954,0.2628141989932352,0.12225175888776962,3,One-Off Gifters
12441,366,1,173.55,11,0,11,0.894034140280965,0.0,0.31839389243998006,0.20511937136214453,0.0,0.2505574091307351,0.39612995297637776,-0.02601879808313423,3,One-Off Gifters
12442,2,1,172.06,12,0,12,0.16632289744024173,0.0,0.3176734080146969,0.21428260457625065,0.0,0.26175048152628966,-0.06793888538935275,-0.5764239805764697,2,Bargain Browsers
12443,731,1,485.31,21,0,21,0.9985591252505497,0.0,0.40450657956226177,0.27450937438637674,0.0,0.3353186838063954,0.3702843010883724,0.1349178775029234,3,One-Off Gifters
12444,20,5,5005.46,138,0,176,0.4609212898736862,0.20744917394033538,0.6004628088232774,0.5132109979472568,0.0,0.5931018424358279,-0.3182156258866143,0.002607781665068143,1,Steady Essentials
12445,21,2,434.98,24,0,24,0.46796412370065993,0.0765633177475572,0.3953249657417587,0.28914364938452025,0.0,0.353194743018608,-0.0033892831824028358,-0.2469433823489453,2,Bargain Browsers
12446,57,1,1002.3100000000001,57,0,57,0.6147251886503153,0.0,0.4653711512931492,0.3854856724350227,0.0,0.47087844849042787,0.006579450507319895,-0.04578286990727065,2,Bargain Browsers
12447,242,1,476.49,26,0,26,0.8316144872012086,0.0,0.40296834800210435,0.2979540955679134,0.0,0.3639568790096515,0.24392823487333465,0.028006413423957488,3,One-Off Gifters
12448,43,1,449.45,22,0,22,0.5729021883959223,0.0,0.39806900674034584,0.2795981810878683,0.0,0.3415347628350393,0.10086316443212853,-0.18845662784827222,2,Bargain Browsers
12449,21,6,4835.89,125,0,201,0.46796412370065993,0.23655719641774145,0.5975669526399287,0.5283357701928936,0.0,0.5793707919799536,-0.32485042853256396,0.012363684040285539,1,Steady Essentials
12450,155,5,688.2,31,0,37,0.7645160093739756,0.20744917394033538,0.43381088814058777,0.3370773157855948,0.0,0.3877153483825537,0.08404566560778742,0.045374050964615,0,High-Spend Seasonals
12451,10,8,12669.88,352,0,511,0.36302605900539736,0.28401249168789267,0.6785025876268462,0.6348080370370403,0.0,0.7234307381361291,-0.54043100038041,0.06034730639503105,1,Steady Essentials
12452,16,2,430.57,21,0,22,0.4289304400746096,0.0765633177475572,0.3944705372013826,0.2795981810878683,0.0,0.3353186838063954,-0.0157937346513439,-0.2886073003361882,2,Bargain Browsers
12453,133,1,707.09,43,0,43,0.7415017246107527,0.0,0.43608336671586156,0.35386037901600675,0.0,0.4322475209020337,0.1246223411958723,0.01672517709171062,0,High-Spend Seasonals
12454,55,5,16679.78,24,0,40,0.609412586519232,0.20744917394033538,0.7016100780707024,0.3457761292923032,0.0,0.353194743018608,-0.08034515933356848,-0.03319417396877211,2,Bargain Browsers
12455,72,10,5879.95,199,0,227,0.6495482100120759,0.32190481315293307,0.613992714578609,0.5421966871477393,0.0,0.6439812543055232,-0.283673274968369,0.20426455476445438,1,Steady Essentials
12456,43,3,3181.04,105,0,125,0.5729021883959223,0.13088585619277823,0.5623742851466772,0.47430316688223656,0.0,0.5552006686371316,-0.17382354361601043,0.03575659025465394,0,High-Spend Seasonals
12457,65,8,2995.91,63,0,84,0.6342870211409015,0.28401249168789267,0.5573367272024097,0.4292406052169416,0.0,0.48464418547819205,-0.14488897299448344,0.06126866859761915,0,High-Spend Seasonals
12458,70,4,1777.49,71,0,84,0.6453425610860866,0.1730216905246206,0.5134820200508612,0.4292406052169416,0.0,0.5011148182614702,-0.08834476465211691,0.048389368091346086,0,High-Spend Seasonals
12459,604,1,454.36,23,0,23,0.9697107586498325,0.0,0.39898012880767775,0.28447037599177455,0.0,0.34748624622637353,0.34437453059103385,0.12084673777666533,3,One-Off Gifters
12460,455,1,326.65,18,0,18,0.9269063837525578,0.0,0.3713182483805224,0.2577263111559647,0.0,0.31481783684901526,0.3511357649140669,0.05796877003862888,3,One-Off Gifters
12461,93,2,826.88,35,0,35,0.6878258689681942,0.0765633177475572,0.4492189272632874,0.330887738094659,0.0,0.40418598116583176,0.07872271976625023,-0.029196485496923774,0,High-Spend Seasonals
12462,18,2,1189.59,51,0,62,0.4457692922265285,0.0765633177475572,0.4797545245674616,0.39495216225260654,0.0,0.4556081557175666,-0.13103698159412824,-0.16200939778481327,2,Bargain Browsers
12463,52,4,1344.78,65,0,83,0.6010768872302704,0.1730216905246206,0.49005178969319796,0.42788580477935206,0.0,0.48894725584149196,-0.10331545768684369,0.003914206649690333,2,Bargain Browsers
12464,9,8,1212.05,6,0,29,0.34859670533430015,0.28401249168789267,0.4813251799254714,0.31001569373958965,0.0,0.1751848108141218,-0.1167967421423598,-0.3551040032923829,2,Bargain Browsers
12465,16,2,742.1899999999999,46,0,47,0.4289304400746096,0.0765633177475572,0.4401493776013846,0.3638213806214046,0.0,0.4414710008418726,-0.11072896193031495,-0.20075512240655813,2,Bargain Browsers
12466,681,1,56.73,1,0,1,0.9878478966330686,0.0,0.22540661086162983,0.0,0.0,0.0,0.677239738836894,-0.16084632187878634,3,One-Off Gifters
12467,422,1,132.8,9,0,9,0.9155335991534151,0.0,0.2960499788482509,0.1842473270070752,0.0,0.22506179005712323,0.43600087306326996,-0.03308616680746157,3,One-Off Gifters
12468,187,5,3670.74,127,0,150,0.7927639336634568,0.20744917394033538,0.5744043659995769,0.4950236833516903,0.0,0.5815730225738305,-0.09017118156628759,0.24027266812514503,0,High-Spend Seasonals
12469,522,2,3070.54,76,0,76,0.9476607321848625,0.0765633177475572,0.5594039414524564,0.41792480317395436,0.0,0.5105034946205171,0.12625275049704532,0.2719236375402918,0,High-Spend Seasonals
12470,689,1,211.95,23,0,23,0.9896134399722808,0.0,0.3351053815237607,0.28447037599177455,0.0,0.34748624622637353,0.3755935053461937,0.12360679821239606,3,One-Off Gifters
12471,1,79,39918.19,255,0,1135,0.1049380646952625,0.6965651152957334,0.7749453901787452,0.7260416260397602,0.0,0.678501859669469,-0.9122907974452031,-0.029634508303850282,1,Steady Essentials
12472,31,19,16249.289999999999,397,0,841,0.5246903234763125,0.434793402910177,0.6994126741424659,0.6917563822063582,0.0,0.740209143805217,-0.5362176517502474,0.24482206765880976,1,Steady Essentials
12473,28,5,3928.0499999999997,140,0,167,0.5097871239550529,0.20744917394033538,0.5800967193234958,0.5072368094089821,0.0,0.5950995728769692,-0.28000331129292894,0.03475183976123364,1,Steady Essentials
12474,16,31,12372.75,369,0,708,0.4289304400746096,0.5235434247711128,0.6765083349156867,0.6720745870510809,0.0,0.7300080466914971,-0.611846968899979,0.17088093271283267,1,Steady Essentials
12475,53,2,1149.6399999999999,54,0,61,0.6039067570159877,0.0765633177475572,0.4768861042491891,0.39312045436160503,0.0,0.4634516367678802,-0.03383782960767326,-0.038386793568355504,2,Bargain Browsers
12476,15,23,14083.91,358,0,514,0.41975225878105,0.4692208863258919,0.6873940583709999,0.6354768566659843,0.0,0.7257876268366343,-0.582099782109069,0.14041173723160827,1,Steady Essentials
12477,22,9,20276.37,295,0,564,0.474693837197739,0.30390754671739884,0.7180191967927451,0.6460843747989581,0.0,0.6988039308256506,-0.4840260408306476,0.15079509038818895,1,Steady Essentials
12478,3,1,680.99,36,0,36,0.209876129390525,0.0,0.4329270564682407,0.33402435350423454,0.0,0.4080174195387353,-0.18839784309415053,-0.41028276716747814,2,Bargain Browsers
12479,10,1,527.2,31,0,31,0.36302605900539736,0.0,0.41145088726118995,0.3174040185185202,0.0,0.3877153483825537,-0.07040857787679869,-0.3121973746839535,2,Bargain Browsers
12480,27,7,5464.85,177,0,242,0.5044745218239695,0.2617717123855564,0.6078409300228645,0.5494908290329422,0.0,0.6276853108049216,-0.3448760442431336,0.07636465074315169,1,Steady Essentials
12481,22,15,12185.51,248,0,380,0.474693837197739,0.39265756857833467,0.6752268838782103,0.6009765130379671,0.0,0.6746248934587558,-0.47711280402437184,0.13065163575250804,1,Steady Essentials
12482,575,29,23691.4,42,0,204,0.9622741830520585,0.5113567206577342,0.7311002831062071,0.5300234562993783,0.0,0.4290326953506856,-0.09865939223462314,0.4018107101353463,0,High-Spend Seasonals
12483,16,19,5097.18,68,0,138,0.4289304400746096,0.434793402910177,0.6019885577007043,0.48554412139011643,0.0,0.49516333487013603,-0.37442051395069953,-0.03439270077908341,1,Steady Essentials
12484,32,12,6354.1,329,0,471,0.5293489564456391,0.3534493646058815,0.6205092980162183,0.6254956451036324,0.0,0.7140090458986152,-0.43873729654090743,0.1815232273691294,1,Steady Essentials
12485,528,1,708.1,34,0,34,0.949387674395478,0.0,0.4362031569182476,0.3276627557946527,0.0,0.40024660087124503,0.27964334907586175,0.15225921016717314,3,One-Off Gifters
12486,431,1,1037.28,49,0,49,0.9187209511017752,0.0,0.468250521534595,0.36849465401415027,0.0,0.4501235801142464,0.21220166299360554,0.1725453513833901,0,High-Spend Seasonals
12487,730,1,285.3,2,0,2,0.998352161957161,0.0,0.35998045843767834,0.046417362102884455,0.0,0.056699734939458235,0.6001493180856161,-0.08371939044748133,3,One-Off Gifters
12488,9,3,1298.66,46,0,55,0.34859670533430015,0.13088585619277823,0.48712114398862405,0.38146844267646773,0.0,0.4414710008418726,-0.20371319908313806,-0.2367170095984189,2,Bargain Browsers
12489,335,1,334.93,15,0,15,0.8806735486547362,0.0,0.37341567859469227,0.2380530138888901,0.0,0.2907865112869153,0.3402863116601432,0.004793907149401089,3,One-Off Gifters
12490,4,21,9823.64,195,0,462,0.2436586406390376,0.4527906693457113,0.6571211394425184,0.6232916974452176,0.0,0.6411561329151587,-0.6350330585545912,-0.04575730959572322,1,Steady Essentials
12491,38,1,460.40000000000003,25,0,26,0.5546398799834505,0.0,0.40008755680069363,0.2979540955679134,0.0,0.3586793186219281,0.07367579651844883,-0.1875373287820985,2,Bargain Browsers
