Customer ID,Recency,Frequency,Monetary,ProductVariety,Top300Hits,Returns
12380,0.46796412370065993,0.3383350301331136,0.65585121160425,0.6101302691481421,0.6011192526646698,0.0
12381,0.2436586406390376,0.20744917394033538,0.5166272496310704,0.49915899963020255,0.41327328689734105,0.0
12383,0.7903285949483613,0.20744917394033538,0.5168658855902091,0.5243259728355143,0.4587298195568705,0.0
12384,0.5097871239550529,0.0765633177475572,0.42021695598766196,0.3639568790096515,0.2696686804411265,0.0
12385,0.8989051328407126,0.0,0.5207612563205609,0.48894725584149196,0.38482392581166414,0.0
12386,0.8815720297816803,0.0765633177475572,0.3886933576518423,0.23838984671075691,0.13483434022056326,0.0
12387,0.9126429409205706,0.0,0.3027711539655616,0.22506179005712323,0.17014199409666003,0.0
12388,0.41975225878105,0.28401249168789267,0.579518488634183,0.5226710570404953,0.4557722907711396,0.0
12389,0.9082007554756175,0.13088585619277823,0.4954073072215883,0.4257422199448569,0.2388244822879772,0.0
12390,0.6634108994200876,0.0,0.41497809103511785,0.3920184187458536,0.34028398819332006,0.0
12391,0.46796412370065993,0.23655719641774145,0.5493690867334546,0.6706373676127908,0.4895740177100198,0.0
12392,0.9661662643809983,0.0,0.3436537042699528,0.1938576741912768,0.08507099704833002,0.0
12393,0.647459988966271,0.23655719641774145,0.5386855943145502,0.48464418547819205,0.47511832841388335,0.0
12394,0.629628388171575,0.0765633177475572,0.4854109351640833,0.3639568790096515,0.2825997351549274,0.0
12395,0.4457692922265285,0.39265756857833467,0.5955496422151226,0.5999724963182631,0.5676298765720595,0.0
12396,0.9860615204434748,0.0,0.45921373064333204,0.48894725584149196,0.3238954793363072,0.0
12397,0.5425219242710084,0.0765633177475572,0.5390506658338797,0.5616459915738321,0.4644392911146531,0.0
12398,0.5796319018930015,0.0,0.5064975073018999,0.525961532446324,0.46719741854772384,0.0
12399,0.7235288325080541,0.2617717123855564,0.5217906134865973,0.493121856969668,0.5178665333998264,0.0
12400,0.9122776967734849,0.0,0.33241868605022495,0.2505574091307351,0.21990533726889328,0.0
12401,0.8650227247719892,0.0,0.25821651387181455,0.15362857203509667,0.13483434022056326,0.0
12402,0.8746997323011381,0.23655719641774145,0.48437640412990046,0.4322475209020337,0.44317339189083327,0.0
12403,0.5922553459733377,0.0765633177475572,0.46678734577184144,0.15362857203509667,0.19752873810659735,0.0
12404,0.9878478966330686,0.0,0.23438645514128842,0.0,0.0,0.0
12405,0.7575655732462608,0.0,0.5102498553586552,0.4634516367678802,0.34772453930316627,0.0
12406,0.46796412370065993,0.20744917394033538,0.6209874514889946,0.5665965528921626,0.5065294167460994,0.0
12407,0.5922553459733377,0.20744917394033538,0.5101383070506809,0.47087844849042787,0.3676707322032574,0.0
12408,0.5293489564456391,0.28401249168789267,0.5884912368888221,0.5538751729063416,0.5084931627291037,0.0
12409,0.6615065519769591,0.2617717123855564,0.730129461663219,0.6276853108049216,0.5639659774591196,0.0
12410,0.8679913223467012,0.13088585619277823,0.46632068838796126,0.4080174195387353,0.17014199409666003,0.0
12411,0.910807844203146,0.0,0.3763581909392883,0.3415347628350393,0.2696686804411265,0.0
12412,0.6536401787183169,0.23655719641774145,0.5453298739466664,0.520996321423659,0.47511832841388335,0.0
12413,0.6365636599154902,0.1730216905246206,0.46513124117985505,0.4257422199448569,0.38482392581166414,0.0
12414,0.8144821653658532,0.23655719641774145,0.4610837516670876,0.3353186838063954,0.3323630783271606,0.0
12415,0.48113709152602924,0.5049551457227388,0.8830356503297127,0.7718342497108452,0.6983863830358233,0.0
12416,0.9821940048925593,0.0,0.3313153599387089,0.2505574091307351,0.21990533726889328,0.0
12417,0.16632289744024173,0.4440063703580769,0.6261763646021747,0.6864644707164214,0.49403747343296733,0.0
12418,0.7156963811911933,0.1730216905246206,0.5242748448039344,0.5338641294360498,0.3950574762131947,0.0
12419,0.9016758124681014,0.0765633177475572,0.40751107741320747,0.34748624622637353,0.2552129911449901,0.0
12420,0.629628388171575,0.0,0.42235694260019985,0.3786903620922199,0.17014199409666003,0.0
12421,0.41975225878105,0.23655719641774145,0.4730729510834004,0.43539009703167814,0.3238954793363072,0.0
12422,0.6910132209165543,0.4148983478806707,0.6041789433163424,0.5920921719657743,0.5196582660322274,0.0
12423,0.0,0.32190481315293307,0.5461494881225216,0.5826612673857823,0.5123288344461013,0.0
12424,0.7711613104765977,0.1730216905246206,0.5664719055445399,0.5140893001310418,0.40896647638463723,0.0
12425,0.6595779446787131,0.0765633177475572,0.5117595329781857,0.5291763579976723,0.40450302066168975,0.0
12426,0.7982985206224882,0.0765633177475572,0.49007863837374355,0.5049462566343739,0.3323630783271606,0.0
12427,0.46796412370065993,0.13088585619277823,0.4491092194067188,0.3639568790096515,0.19752873810659735,0.0
12428,0.49325504723847136,0.30390754671739884,0.6394063954242978,0.6801310674484955,0.5065294167460994,0.0
12429,0.33264579488048346,0.28401249168789267,0.6185060532945199,0.5782565330757312,0.4698949228599942,0.0
12430,0.5694217218825515,0.0,0.3510376082026457,0.2505574091307351,0.17014199409666003,0.0
12431,0.5425219242710084,0.49832890880329783,0.662172201946084,0.6723602487810054,0.5964520931512827,0.0
12432,0.5694217218825515,0.20744917394033538,0.601362115558487,0.5578145532009284,0.3323630783271606,0.0
12433,0.0,0.32190481315293307,0.702184288723596,0.6939980024283234,0.6591464910373167,0.0
12434,0.6725890807136473,0.13088585619277823,0.47344129903149,0.4824419548843151,0.3323630783271606,0.0
12435,0.6634108994200876,0.23655719641774145,0.6864460918330193,0.5307564737092831,0.4557722907711396,0.0
12436,0.6971934106686003,0.0,0.4085056528485419,0.2992641827783911,0.19752873810659735,0.0
12437,0.1049380646952625,0.5656792591029552,0.6785922140887323,0.6880039954688961,0.651491686444665,0.0
12438,0.39953645712870695,0.0765633177475572,0.5548013574388408,0.5243259728355143,0.41743407537549065,0.0
12439,0.9880697188347108,0.0765633177475572,0.4763909003729657,0.4971754379668835,0.38482392581166414,0.0
12440,0.9288854135743461,0.0765633177475572,0.45243747039145643,0.3353186838063954,0.29429729701799306,0.0
12441,0.894034140280965,0.0,0.31839389243998006,0.2505574091307351,0.13483434022056326,0.0
12442,0.16632289744024173,0.0,0.3176734080146969,0.26175048152628966,0.2552129911449901,0.0
12443,0.9985591252505497,0.0,0.40450657956226177,0.3353186838063954,0.19752873810659735,0.0
12444,0.4609212898736862,0.20744917394033538,0.6004628088232774,0.5931018424358279,0.38482392581166414,0.0
12445,0.46796412370065993,0.0765633177475572,0.3953249657417587,0.353194743018608,0.19752873810659735,0.0
12446,0.6147251886503153,0.0,0.4653711512931492,0.47087844849042787,0.3950574762131947,0.0
12447,0.8316144872012086,0.0,0.40296834800210435,0.3639568790096515,0.3049763343172233,0.0
12448,0.5729021883959223,0.0,0.39806900674034584,0.3415347628350393,0.19752873810659735,0.0
12449,0.46796412370065993,0.23655719641774145,0.5975669526399287,0.5793707919799536,0.4872799040832151,0.0
12450,0.7645160093739756,0.20744917394033538,0.43381088814058777,0.3877153483825537,0.3793682940663231,0.0
12451,0.36302605900539736,0.28401249168789267,0.6785025876268462,0.7234307381361291,0.6400369169566542,0.0
12452,0.4289304400746096,0.0765633177475572,0.3944705372013826,0.3353186838063954,0.2552129911449901,0.0
12453,0.7415017246107527,0.0,0.43608336671586156,0.4322475209020337,0.34772453930316627,0.0
12454,0.609412586519232,0.20744917394033538,0.7016100780707024,0.353194743018608,0.17014199409666003,0.0
12455,0.6495482100120759,0.32190481315293307,0.613992714578609,0.6439812543055232,0.5196582660322274,0.0
12456,0.5729021883959223,0.13088585619277823,0.5623742851466772,0.5552006686371316,0.46161775293071944,0.0
12457,0.6342870211409015,0.28401249168789267,0.5573367272024097,0.48464418547819205,0.42145841969776937,0.0
12458,0.6453425610860866,0.1730216905246206,0.5134820200508612,0.5011148182614702,0.41327328689734105,0.0
12459,0.9697107586498325,0.0,0.39898012880767775,0.34748624622637353,0.2388244822879772,0.0
12460,0.9269063837525578,0.0,0.3713182483805224,0.31481783684901526,0.2696686804411265,0.0
12461,0.6878258689681942,0.0765633177475572,0.4492189272632874,0.40418598116583176,0.2388244822879772,0.0
12462,0.4457692922265285,0.0765633177475572,0.4797545245674616,0.4556081557175666,0.3323630783271606,0.0
12463,0.6010768872302704,0.1730216905246206,0.49005178969319796,0.48894725584149196,0.41743407537549065,0.0
12464,0.34859670533430015,0.28401249168789267,0.4813251799254714,0.1751848108141218,0.19752873810659735,0.0
12465,0.4289304400746096,0.0765633177475572,0.4401493776013846,0.4414710008418726,0.34772453930316627,0.0
12466,0.9878478966330686,0.0,0.22540661086162983,0.0,0.0,0.0
12467,0.9155335991534151,0.0,0.2960499788482509,0.22506179005712323,0.17014199409666003,0.0
12468,0.7927639336634568,0.20744917394033538,0.5744043659995769,0.5815730225738305,0.4849420904361641,0.0
12469,0.9476607321848625,0.0765633177475572,0.5594039414524564,0.5105034946205171,0.2552129911449901,0.0
12470,0.9896134399722808,0.0,0.3351053815237607,0.34748624622637353,0.2388244822879772,0.0
12471,0.1049380646952625,0.6965651152957334,0.7749453901787452,0.678501859669469,0.7264347540149926,0.0
12472,0.5246903234763125,0.434793402910177,0.6994126741424659,0.740209143805217,0.7071852413521084,0.0
12473,0.5097871239550529,0.20744917394033538,0.5800967193234958,0.5950995728769692,0.4895740177100198,0.0
12474,0.4289304400746096,0.5235434247711128,0.6765083349156867,0.7300080466914971,0.6781471581487803,0.0
12475,0.6039067570159877,0.0765633177475572,0.4768861042491891,0.4634516367678802,0.3676707322032574,0.0
12476,0.41975225878105,0.4692208863258919,0.6873940583709999,0.7257876268366343,0.6108020250039384,0.0
12477,0.474693837197739,0.30390754671739884,0.7180191967927451,0.6988039308256506,0.5378127262999174,0.0
12478,0.209876129390525,0.0,0.4329270564682407,0.4080174195387353,0.31480009633950407,0.0
12479,0.36302605900539736,0.0,0.41145088726118995,0.3877153483825537,0.3238954793363072,0.0
12480,0.5044745218239695,0.2617717123855564,0.6078409300228645,0.6276853108049216,0.536268913421494,0.0
12481,0.474693837197739,0.39265756857833467,0.6752268838782103,0.6746248934587558,0.5885945940359861,0.0
12482,0.9622741830520585,0.5113567206577342,0.7311002831062071,0.4290326953506856,0.539337360882253,0.0
12483,0.4289304400746096,0.434793402910177,0.6019885577007043,0.49516333487013603,0.5025050724238206,0.0
12484,0.5293489564456391,0.3534493646058815,0.6205092980162183,0.7140090458986152,0.5735033181015462,0.0
12485,0.949387674395478,0.0,0.4362031569182476,0.40024660087124503,0.3323630783271606,0.0
12486,0.9187209511017752,0.0,0.468250521534595,0.4501235801142464,0.2696686804411265,0.0
12487,0.998352161957161,0.0,0.35998045843767834,0.056699734939458235,0.08507099704833002,0.0
12488,0.34859670533430015,0.13088585619277823,0.48712114398862405,0.4414710008418726,0.29429729701799306,0.0
12489,0.8806735486547362,0.0,0.37341567859469227,0.2907865112869153,0.2388244822879772,0.0
12490,0.2436586406390376,0.4527906693457113,0.6571211394425184,0.6411561329151587,0.6726470665204807,0.0
12491,0.5546398799834505,0.0,0.40008755680069363,0.3586793186219281,0.2825997351549274,0.0
12492,0.627244187313928,0.13088585619277823,0.43704163516809413,0.4153790535613863,0.38482392581166414,0.0
12493,0.7739223649767956,0.0765633177475572,0.3950855948216295,0.32881338284921846,0.3323630783271606,0.0
12494,0.41975225878105,0.30390754671739884,0.5152486108912465,0.5226710570404953,0.44644642600600914,0.0
12495,0.9784614614313855,0.0,0.37885715505608086,0.3072571440701933,0.21990533726889328,0.0
12496,0.9734185429619714,0.0765633177475572,0.20693651248660344,0.23838984671075691,0.13483434022056326,0.0
12497,0.6671492035641083,0.13088585619277823,0.6191010701244578,0.4257422199448569,0.3793682940663231,0.0
12498,0.4609212898736862,0.13088585619277823,0.389067989629152,0.3353186838063954,0.21990533726889328,0.0
12499,0.9580092918535321,0.0,0.38696950387218687,0.36904248500539866,0.3238954793363072,0.0
12500,0.474693837197739,0.434793402910177,0.615061401460873,0.5307564737092831,0.38482392581166414,0.0
12501,0.8811234557482123,0.0,0.5302183875394318,0.6037521521493432,0.4644392911146531,0.0
12502,0.6910132209165543,0.20744917394033538,0.5756117418794071,0.5511858832436043,0.4253549852416501,0.0
12503,0.9643624040978634,0.0,0.4751414638804766,0.056699734939458235,0.0,0.0
12504,0.4375838595757459,0.1730216905246206,0.4442175534410032,0.2505574091307351,0.2825997351549274,0.0
12505,0.910438140416159,0.0,0.46132932870831367,0.4290326953506856,0.29429729701799306,0.0
12506,0.8252524744233177,0.0,0.24683925970403342,0.34748624622637353,0.21990533726889328,0.0
12507,0.7415017246107527,0.1730216905246206,0.5165703315327151,0.4414710008418726,0.34772453930316627,0.0
12508,0.49325504723847136,0.0765633177475572,0.38785060058280585,0.47087844849042787,0.37365882250854043,0.0
12509,0.8552186904766116,0.0,0.3198023889102372,0.1938576741912768,0.19752873810659735,0.0
12510,0.7513430415486062,0.30390754671739884,0.6033107310059312,0.5398796269061386,0.4587298195568705,0.0
12511,0.917665938988848,0.0,0.5597719690616794,0.6375425273808331,0.41327328689734105,0.0
12512,0.6342870211409015,0.0765633177475572,0.2956596400937572,0.3877153483825537,0.2696686804411265,0.0
12513,0.7156963811911933,0.0,0.4240036896949615,0.40418598116583176,0.38482392581166414,0.0
12514,0.8458738311682678,0.0765633177475572,0.5045284591326115,0.5105034946205171,0.40450302066168975,0.0
12515,0.888145868232262,0.0,0.38480853737729226,0.2992641827783911,0.2696686804411265,0.0
12516,0.6595779446787131,0.1730216905246206,0.5469856131213665,0.4501235801142464,0.4776489645759544,0.0
12517,0.5044745218239695,0.20744917394033538,0.5415136327323958,0.6653375806093331,0.5855133065369704,0.0
12518,0.0,0.20744917394033538,0.5257451781699637,0.5243259728355143,0.44644642600600914,0.0
12519,0.629628388171575,0.0765633177475572,0.4371975567618104,0.40024660087124503,0.3547396774894565,0.0
12520,0.6615065519769591,0.20744917394033538,0.5465288949315174,0.5748594732496535,0.4698949228599942,0.0
12521,0.7513430415486062,0.0,0.42225766378830976,0.4153790535613863,0.2825997351549274,0.0
12522,0.5546398799834505,0.0765633177475572,0.32715131737627295,0.2505574091307351,0.19752873810659735,0.0
12523,0.4457692922265285,0.4692208863258919,0.5887150889855981,0.6268974847628417,0.4895740177100198,0.0
12524,0.33264579488048346,0.4148983478806707,0.6675836459429032,0.6110181372266801,0.5408432878194697,0.0
12525,0.9402452624170372,0.13088585619277823,0.46294238733419735,0.468446408884112,0.3793682940663231,0.0
12526,0.0,0.13088585619277823,0.4882771243575903,0.48681227158341284,0.41743407537549065,0.0
12527,0.6671492035641083,0.20744917394033538,0.4393905665112242,0.3639568790096515,0.31480009633950407,0.0
12528,0.33264579488048346,0.23655719641774145,0.5205477812807431,0.45289275481348773,0.3793682940663231,0.0
12529,0.9491012152266891,0.0,0.368668298713177,0.3353186838063954,0.2696686804411265,0.0
12530,0.6198576674698043,0.30390754671739884,0.5764064586573379,0.5398796269061386,0.5408432878194697,0.0
12531,0.40998153807927934,0.0765633177475572,0.5205356159714681,0.5804762424212837,0.4557722907711396,0.0
12532,0.5149196027745419,0.0,0.37706302795927515,0.2992641827783911,0.19752873810659735,0.0
12533,0.9753595134651187,0.0765633177475572,0.49148272936414983,0.48464418547819205,0.3676707322032574,0.0
12534,0.7380737979644842,0.0,0.4723498799441278,0.48464418547819205,0.39004733136555336,0.0
12535,0.6845699665882641,0.0765633177475572,0.4371752999514651,0.3739496113947895,0.2825997351549274,0.0
12536,0.5694217218825515,0.13088585619277823,0.6780500151783297,0.6812067554649828,0.49620976917824244,0.0
12537,0.910438140416159,0.0,0.43909679394677603,0.4322475209020337,0.31480009633950407,0.0
12538,0.5097871239550529,0.0765633177475572,0.4277766285714255,0.39619301987402955,0.19752873810659735,0.0
12539,0.46796412370065993,0.2617717123855564,0.6682504852509391,0.6895267555533557,0.5700130874844941,0.0
12540,0.4535347700295626,0.5349910736332166,0.7258421259576638,0.7242207896873258,0.6924397490746484,0.0
12541,0.5149196027745419,0.13088585619277823,0.46358229225359304,0.4414710008418726,0.41327328689734105,0.0
12542,0.9359282474013199,0.0765633177475572,0.4039117193259961,0.41891946424840004,0.31480009633950407,0.0
12543,0.9242267806050194,0.0,0.46350267714549376,0.4322475209020337,0.37365882250854043,0.0
12544,0.5425219242710084,0.0,0.38237043044858615,0.32199062715276167,0.2696686804411265,0.0
12545,0.6536401787183169,0.0765633177475572,0.4652101683356913,0.4290326953506856,0.2552129911449901,0.0
12546,0.5828878042729317,0.0765633177475572,0.47774792015760736,0.4756191991878583,0.2552129911449901,0.0
12547,0.8006099185811433,0.13088585619277823,0.3847823178571924,0.27211364790976017,0.2552129911449901,0.0
12548,0.7739223649767956,0.0,0.26832301265047814,0.15362857203509667,0.13483434022056326,0.0
12549,0.9622741830520585,0.23655719641774145,0.5033596863545374,0.4153790535613863,0.3793682940663231,0.0
12550,0.6615065519769591,0.0,0.4621714946805081,0.47087844849042787,0.3676707322032574,0.0
12551,0.8902752088972452,0.0,0.3156782740208579,0.23838984671075691,0.2388244822879772,0.0
12552,0.5546398799834505,0.0765633177475572,0.395870646979958,0.32881338284921846,0.17014199409666003,0.0
12553,0.3148141940857875,0.3534493646058815,0.5935246585935783,0.5603804738635185,0.5768970321729205,0.0
12554,0.9245643362087113,0.0,0.4015501410086908,0.3639568790096515,0.2825997351549274,0.0
12555,0.9878478966330686,0.0,0.29377713636061975,0.0,0.0,0.0
12556,0.5922553459733377,0.0765633177475572,0.42224087267885135,0.5484438590643195,0.43981067453778655,0.0
12557,0.41975225878105,0.28401249168789267,0.7084592530013754,0.2907865112869153,0.4557722907711396,0.0
12558,0.3148141940857875,0.0,0.35535233265751653,0.2505574091307351,0.19752873810659735,0.0
12559,0.8689680588026039,0.0765633177475572,0.41676987389264497,0.3353186838063954,0.19752873810659735,0.0
12560,0.2436586406390376,0.13088585619277823,0.528837106568924,0.5353924370263161,0.42145841969776937,0.0
12561,0.8650227247719892,0.0,0.34510274535745106,0.2992641827783911,0.2552129911449901,0.0
12562,0.3148141940857875,0.30390754671739884,0.5998133436128558,0.5653752459797503,0.5780077321113966,0.0
12563,0.910438140416159,0.0,0.34866670447816706,0.27211364790976017,0.2388244822879772,0.0
12564,0.8424329188355364,0.0,0.39944761450759714,0.3353186838063954,0.2552129911449901,0.0
12565,0.8578608801492192,0.0,0.3039114699324093,0.22506179005712323,0.17014199409666003,0.0
12566,0.6743597865778139,0.0,0.3774978870291135,0.32199062715276167,0.21990533726889328,0.0
12567,0.474693837197739,0.39265756857833467,0.6722934015446788,0.72848804528475,0.6317597470273795,0.0
12568,0.9794032599618309,0.0,0.24279520734704074,0.15362857203509667,0.17014199409666003,0.0
12569,0.1049380646952625,0.5293539870932684,0.5842009765427669,0.5369042220487608,0.40896647638463723,0.0
12570,0.9878478966330686,0.0,0.2512560393031225,0.0,0.0,0.0
12571,0.5584728347248251,0.0765633177475572,0.4102344758978399,0.3877153483825537,0.3793682940663231,0.0
12572,0.33264579488048346,0.0765633177475572,0.4668746077169542,0.46088571610529,0.31480009633950407,0.0
12573,0.821302851499943,0.20744917394033538,0.4372993943061323,0.5578145532009284,0.40450302066168975,0.0
12574,0.8713826813674841,0.0,0.3376322830513723,0.2505574091307351,0.17014199409666003,0.0
12575,0.927238023809681,0.0765633177475572,0.4254344222947799,0.40024660087124503,0.3676707322032574,0.0
12576,0.5425219242710084,0.28401249168789267,0.529179268590603,0.5665965528921626,0.42913163723855635,0.0
12577,0.5382570330724821,0.28401249168789267,0.5055390083553871,0.6806699457746896,0.5104259822899802,0.0
12578,0.4609212898736862,0.1730216905246206,0.5941368226165504,0.6037521521493432,0.4698949228599942,0.0
12579,0.6595779446787131,0.0,0.3963671266179556,0.3786903620922199,0.2825997351549274,0.0
12580,0.8340862747697374,0.0765633177475572,0.46950544714731435,0.45827183154149315,0.40450302066168975,0.0
12581,0.5584728347248251,0.0,0.3292887364672657,0.2907865112869153,0.13483434022056326,0.0
12582,0.829101672244536,0.1730216905246206,0.5225618641901005,0.5307564737092831,0.39004733136555336,0.0
12583,0.16632289744024173,0.49832890880329783,0.6844038370038772,0.5960878367258411,0.6579994592719222,0.0
12584,0.209876129390525,0.30390754671739884,0.5365115372866862,0.43539009703167814,0.34028398819332006,0.0
12585,0.8259008421189549,0.0765633177475572,0.525056677770128,0.5123078906570246,0.44317339189083327,0.0
12586,0.4289304400746096,0.1730216905246206,0.5259808970815789,0.520996321423659,0.40450302066168975,0.0
12587,0.3148141940857875,0.0,0.3028059372871913,0.12813295296148478,0.13483434022056326,0.0
12588,0.5546398799834505,0.1730216905246206,0.4616433943958489,0.3877153483825537,0.34772453930316627,0.0
12589,0.5097871239550529,0.28401249168789267,0.595094400036905,0.5748594732496535,0.5104259822899802,0.0
12590,0.8102372061830935,0.0765633177475572,0.6574678962175904,0.49516333487013603,0.3950574762131947,0.0
12591,0.8718610186549436,0.13088585619277823,0.48968692249889767,0.48464418547819205,0.34028398819332006,0.0
12592,0.6845699665882641,0.20744917394033538,0.5448669709889445,0.4290326953506856,0.44644642600600914,0.0
12593,0.7102401645429026,0.13088585619277823,0.3920064028791569,0.28176152499658147,0.3547396774894565,0.0
12594,0.5507073569217911,0.39265756857833467,0.6018719295226904,0.5140893001310418,0.5495102881629832,0.0
12595,0.9423584679707852,0.0,0.3639143883734734,0.32199062715276167,0.2825997351549274,0.0
12596,0.5952533375148513,0.0765633177475572,0.4248191906098724,0.3586793186219281,0.2696686804411265,0.0
12597,0.4457692922265285,0.1730216905246206,0.5775598209640668,0.6330792095958586,0.46719741854772384,0.0
12598,0.34859670533430015,0.3383350301331136,0.5921523573587194,0.5848126752451013,0.5481076271179043,0.0
12599,0.5097871239550529,0.3674430526105197,0.535009677112174,0.444415083322012,0.5178665333998264,0.0
12600,0.5097871239550529,0.4527906693457113,0.5998218016870711,0.46088571610529,0.4527417292515874,0.0
12601,0.7943659975608287,0.23655719641774145,0.43296032225030023,0.353194743018608,0.3049763343172233,0.0
12602,0.6173131768930692,0.0,0.30793233085527155,0.26175048152628966,0.0,0.0
12603,0.46796412370065993,0.0,0.4398105768537215,0.056699734939458235,0.08507099704833002,0.0
12604,0.6615065519769591,0.0765633177475572,0.3503096239856244,0.2907865112869153,0.29429729701799306,0.0
12605,0.8977019983587192,0.1730216905246206,0.4827608373068968,0.48464418547819205,0.4527417292515874,0.0
12606,0.9878478966330686,0.0,0.14432810223156084,0.0,0.0,0.0
12607,0.6198576674698043,0.0,0.5035635905674769,0.549821591909126,0.42913163723855635,0.0
12608,0.9089502304000044,0.0,0.3915418962821027,0.2992641827783911,0.21990533726889328,0.0
12609,0.6595779446787131,0.30390754671739884,0.5688485479591834,0.5837411086790514,0.4644392911146531,0.0
12610,0.474693837197739,0.20744917394033538,0.5274691604572527,0.525961532446324,0.43981067453778655,0.0
12611,0.5981931119337339,0.0,0.4800174091531445,0.48894725584149196,0.37365882250854043,0.0
12612,0.6516080190045863,0.0,0.43572058421698934,0.32199062715276167,0.08507099704833002,0.0
12613,0.6120921896667703,0.32190481315293307,0.6264227496551724,0.6566722312577213,0.5935641597774337,0.0
12614,0.8519859635464834,0.0,0.36843502444989296,0.32881338284921846,0.13483434022056326,0.0
12615,0.1049380646952625,0.28401249168789267,0.6119829089299085,0.6432803067095785,0.5735033181015462,0.0
12616,0.6894279328655661,0.13088585619277823,0.47552092159695014,0.3920184187458536,0.38482392581166414,0.0
12617,0.5097871239550529,0.0,0.37781425172471395,0.41891946424840004,0.2696686804411265,0.0
12618,0.46796412370065993,0.0,0.32018503347599064,0.2505574091307351,0.19752873810659735,0.0
12619,0.41975225878105,0.32190481315293307,0.5768993950905655,0.46597132210103714,0.42145841969776937,0.0
12620,0.40998153807927934,0.13088585619277823,0.4897157689664434,0.5323189341273165,0.39004733136555336,0.0
12621,0.1049380646952625,0.545784204073449,0.7332705881580259,0.7202251249272593,0.7004422352186965,0.0
12622,0.8246013180408404,0.0,0.3214898537650682,0.2505574091307351,0.21990533726889328,0.0
12623,0.8508928640285056,0.2617717123855564,0.5761508317997233,0.5641431785154036,0.5104259822899802,0.0
12624,0.7060149519255329,0.0765633177475572,0.4278656744744147,0.4080174195387353,0.31480009633950407,0.0
12625,0.8109530166207953,0.1730216905246206,0.6030972313239504,0.5990114014519128,0.539337360882253,0.0
